id,timestamp,device_ip,sysName,ifInOctets,ifOutOctets,ifOutDiscards,ifInUcastPkts,ifInDiscards,ifOutUcastPkts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,label,if_name
14312,2025-10-03 14:26:10,192.168.99.2,S1.cisco.local,971162,1649805,0,9303,0,6225,18610,18610,18608,1,0,0,0,0,1,10009
14313,2025-10-03 14:26:10,192.168.99.3,S2.cisco.local,770880,2121528,0,7570,0,6105,19228,19228,19071,1,0,0,0,0,1,10002
14314,2025-10-03 14:26:10,192.168.99.3,S2.cisco.local,7624751,7845765,0,66405,0,66534,19230,19230,19073,1,0,0,0,0,1,10007
14315,2025-10-03 14:26:10,192.168.99.4,S3.cisco.local,720948826,344521125,0,11241647,0,5371115,19518,19518,19270,1,0,0,0,0,1,10001
14316,2025-10-03 14:26:26,192.168.99.1,R1.cisco.local,1080946381,328386263,0,16752116,0,5515900,32995,29338,22762,0,0,5490349,3617,0,1,2
14317,2025-10-03 14:26:26,192.168.99.2,S1.cisco.local,713373,2119662,0,6737,0,5721,18634,18634,18632,1,0,0,0,0,1,10002
14318,2025-10-03 14:26:26,192.168.99.2,S1.cisco.local,176690467,954821,0,2748922,0,5332,18636,18636,18634,1,0,0,0,0,1,10003
14319,2025-10-03 14:26:26,192.168.99.2,S1.cisco.local,971726,1651381,0,9309,0,6230,18638,18638,18636,1,0,0,0,0,1,10009
14320,2025-10-03 14:26:26,192.168.99.3,S2.cisco.local,772420,2122602,0,7588,0,6113,19254,19254,19097,1,0,0,0,0,1,10002
14321,2025-10-03 14:26:26,192.168.99.3,S2.cisco.local,7633802,7855932,0,66503,0,66634,19256,19256,19099,1,0,0,0,0,1,10007
14322,2025-10-03 14:26:26,192.168.99.4,S3.cisco.local,720950930,344523313,0,11241667,0,5371137,19542,19542,19294,1,0,0,0,0,1,10001
14323,2025-10-03 14:26:41,192.168.99.1,R1.cisco.local,1080979617,328414409,0,16752439,0,5516198,33081,29424,22817,0,0,5490532,3617,0,1,2
14324,2025-10-03 14:26:42,192.168.99.2,S1.cisco.local,715531,2122121,0,6762,0,5733,18662,18662,18660,1,0,0,0,0,1,10002
14325,2025-10-03 14:26:42,192.168.99.2,S1.cisco.local,176692891,958492,0,2748946,0,5366,18664,18664,18662,1,0,0,0,0,1,10003
14326,2025-10-03 14:26:42,192.168.99.2,S1.cisco.local,974263,1654417,0,9335,0,6245,18666,18666,18664,1,0,0,0,0,1,10009
14327,2025-10-03 14:26:42,192.168.99.3,S2.cisco.local,772824,2128078,0,7592,0,6116,19280,19280,19123,1,0,0,0,0,1,10002
14328,2025-10-03 14:26:42,192.168.99.3,S2.cisco.local,7650316,7868400,0,66626,0,66758,19282,19282,19125,1,0,0,0,0,1,10007
14329,2025-10-03 14:26:42,192.168.99.4,S3.cisco.local,720952412,344525154,0,11241687,0,5371149,19566,19566,19318,1,0,0,0,0,1,10001
14330,2025-10-03 14:26:57,192.168.99.1,R1.cisco.local,1081011268,328442074,0,16752760,0,5516496,33161,29504,22872,0,0,5490827,3617,0,1,2
14331,2025-10-03 14:26:57,192.168.99.2,S1.cisco.local,717878,2124819,0,6789,0,5746,18690,18690,18688,1,0,0,0,0,1,10002
14332,2025-10-03 14:26:57,192.168.99.2,S1.cisco.local,176695105,961066,0,2748966,0,5388,18692,18692,18690,1,0,0,0,0,1,10003
14333,2025-10-03 14:26:57,192.168.99.2,S1.cisco.local,976544,1658283,0,9365,0,6269,18694,18694,18692,1,0,0,0,0,1,10009
14334,2025-10-03 14:26:58,192.168.99.3,S2.cisco.local,772925,2129598,0,7593,0,6119,19306,19306,19149,1,0,0,0,0,1,10002
14335,2025-10-03 14:26:58,192.168.99.3,S2.cisco.local,7666643,7885352,0,66786,0,66920,19308,19308,19151,1,0,0,0,0,1,10007
14336,2025-10-03 14:26:58,192.168.99.4,S3.cisco.local,720957262,344529979,0,11241744,0,5371212,19590,19590,19342,1,0,0,0,0,1,10001
14337,2025-10-03 14:27:13,192.168.99.1,R1.cisco.local,1081037668,328465786,0,16753025,0,5516747,33231,29573,22925,0,0,5491021,3617,0,1,2
14338,2025-10-03 14:27:13,192.168.99.2,S1.cisco.local,719766,2127224,0,6811,0,5758,18718,18718,18716,1,0,0,0,0,1,10002
14339,2025-10-03 14:27:13,192.168.99.2,S1.cisco.local,176696662,962274,0,2748974,0,5397,18720,18720,18718,1,0,0,0,0,1,10003
14340,2025-10-03 14:27:13,192.168.99.2,S1.cisco.local,977886,1660644,0,9383,0,6282,18722,18722,18720,1,0,0,0,0,1,10009
14341,2025-10-03 14:27:13,192.168.99.3,S2.cisco.local,772925,2130174,0,7593,0,6120,19332,19332,19175,1,0,0,0,0,1,10002
14342,2025-10-03 14:27:13,192.168.99.3,S2.cisco.local,7674034,7893252,0,66870,0,67005,19334,19334,19177,1,0,0,0,0,1,10007
14343,2025-10-03 14:27:13,192.168.99.4,S3.cisco.local,720958718,344531809,0,11241763,0,5371233,19614,19614,19366,1,0,0,0,0,1,10001
14344,2025-10-03 14:27:28,192.168.99.1,R1.cisco.local,1081061949,328487876,0,16753261,0,5516974,33292,29634,22976,0,0,5491193,3617,0,1,2
14345,2025-10-03 14:27:29,192.168.99.2,S1.cisco.local,720566,2129258,0,6821,0,5765,18746,18746,18744,1,0,0,0,0,1,10002
14346,2025-10-03 14:27:29,192.168.99.2,S1.cisco.local,176698234,963538,0,2748982,0,5407,18748,18748,18746,1,0,0,0,0,1,10003
14347,2025-10-03 14:27:29,192.168.99.2,S1.cisco.local,978690,1662604,0,9392,0,6288,18750,18750,18748,1,0,0,0,0,1,10009
14348,2025-10-03 14:27:29,192.168.99.3,S2.cisco.local,772925,2130968,0,7593,0,6122,19358,19358,19201,1,0,0,0,0,1,10002
14349,2025-10-03 14:27:29,192.168.99.3,S2.cisco.local,7689024,7909278,0,67020,0,67156,19360,19360,19203,1,0,0,0,0,1,10007
14350,2025-10-03 14:27:29,192.168.99.4,S3.cisco.local,720959342,344533392,0,11241771,0,5371242,19638,19638,19390,1,0,0,0,0,1,10001
14351,2025-10-03 14:27:44,192.168.99.1,R1.cisco.local,1081090700,328513832,0,16753556,0,5517253,33364,29706,23030,0,0,5491413,3617,0,1,2
14352,2025-10-03 14:27:44,192.168.99.2,S1.cisco.local,721543,2131036,0,6833,0,5772,18774,18774,18772,1,0,0,0,0,1,10002
14353,2025-10-03 14:27:44,192.168.99.2,S1.cisco.local,176700886,967640,0,2749010,0,5444,18776,18776,18774,1,0,0,0,0,1,10003
14354,2025-10-03 14:27:44,192.168.99.2,S1.cisco.local,979630,1664730,0,9402,0,6293,18778,18778,18776,1,0,0,0,0,1,10009
14355,2025-10-03 14:27:44,192.168.99.3,S2.cisco.local,772925,2131480,0,7593,0,6123,19384,19384,19227,1,0,0,0,0,1,10002
14356,2025-10-03 14:27:45,192.168.99.3,S2.cisco.local,7697958,7918648,0,67119,0,67254,19386,19386,19229,1,0,0,0,0,1,10007
14357,2025-10-03 14:27:45,192.168.99.4,S3.cisco.local,720962382,344535980,0,11241807,0,5371272,19662,19662,19414,1,0,0,0,0,1,10001
14358,2025-10-03 14:28:00,192.168.99.1,R1.cisco.local,1081117265,328537837,0,16753821,0,5517502,33433,29775,23082,0,0,5491607,3617,0,1,2
14359,2025-10-03 14:28:00,192.168.99.2,S1.cisco.local,722899,2133256,0,6849,0,5781,18802,18802,18800,1,0,0,0,0,1,10002
14360,2025-10-03 14:28:00,192.168.99.2,S1.cisco.local,176702721,969728,0,2749029,0,5465,18804,18804,18802,1,0,0,0,0,1,10003
14361,2025-10-03 14:28:00,192.168.99.2,S1.cisco.local,980634,1666380,0,9413,0,6301,18806,18806,18804,1,0,0,0,0,1,10009
14362,2025-10-03 14:28:00,192.168.99.3,S2.cisco.local,773506,2132654,0,7600,0,6126,19410,19410,19253,1,0,0,0,0,1,10002
14363,2025-10-03 14:28:00,192.168.99.3,S2.cisco.local,7711328,7932762,0,67256,0,67392,19412,19412,19255,1,0,0,0,0,1,10007
14364,2025-10-03 14:28:00,192.168.99.4,S3.cisco.local,720963830,344537815,0,11241826,0,5371293,19686,19686,19438,1,0,0,0,0,1,10001
14365,2025-10-03 14:28:15,192.168.99.1,R1.cisco.local,1081141413,328558777,0,16754053,0,5517711,33503,29845,23127,0,0,5491767,3617,0,1,2
14366,2025-10-03 14:28:16,192.168.99.2,S1.cisco.local,722989,2134674,0,6850,0,5783,18830,18830,18828,1,0,0,0,0,1,10002
14367,2025-10-03 14:28:16,192.168.99.2,S1.cisco.local,176703625,970462,0,2749031,0,5468,18832,18832,18830,1,0,0,0,0,1,10003
14368,2025-10-03 14:28:16,192.168.99.2,S1.cisco.local,983068,1668612,0,9441,0,6314,18834,18834,18832,1,0,0,0,0,1,10009
14369,2025-10-03 14:28:16,192.168.99.3,S2.cisco.local,774631,2133654,0,7613,0,6133,19436,19436,19279,1,0,0,0,0,1,10002
14370,2025-10-03 14:28:16,192.168.99.3,S2.cisco.local,7719998,7942260,0,67343,0,67481,19438,19438,19281,1,0,0,0,0,1,10007
14371,2025-10-03 14:28:16,192.168.99.4,S3.cisco.local,720963988,344538527,0,11241828,0,5371296,19710,19710,19462,1,0,0,0,0,1,10001
14372,2025-10-03 14:28:31,192.168.99.1,R1.cisco.local,1081165626,328580451,0,16754290,0,5517933,33574,29916,23181,0,0,5491929,3617,0,0,2
14373,2025-10-03 14:28:31,192.168.99.2,S1.cisco.local,723813,2136240,0,6859,0,5789,18858,18858,18856,1,0,0,0,0,0,10002
14374,2025-10-03 14:28:31,192.168.99.2,S1.cisco.local,176704521,971744,0,2749034,0,5473,18860,18860,18858,1,0,0,0,0,0,10003
14375,2025-10-03 14:28:31,192.168.99.2,S1.cisco.local,983914,1670262,0,9450,0,6321,18862,18862,18860,1,0,0,0,0,0,10009
14376,2025-10-03 14:28:31,192.168.99.3,S2.cisco.local,775501,2134452,0,7623,0,6137,19462,19462,19305,1,0,0,0,0,0,10002
14377,2025-10-03 14:28:31,192.168.99.3,S2.cisco.local,7732404,7955773,0,67472,0,67610,19464,19464,19307,1,0,0,0,0,0,10007
14378,2025-10-03 14:28:32,192.168.99.4,S3.cisco.local,720964272,344539882,0,11241832,0,5371302,19734,19734,19486,1,0,0,0,0,0,10001
14379,2025-10-03 14:28:47,192.168.99.1,R1.cisco.local,1081188356,328601829,0,16754505,0,5518144,33630,29972,23232,0,0,5492085,3617,0,0,2
14380,2025-10-03 14:28:47,192.168.99.2,S1.cisco.local,724478,2138136,0,6866,0,5795,18886,18886,18884,1,0,0,0,0,0,10002
14381,2025-10-03 14:28:47,192.168.99.2,S1.cisco.local,176705481,972384,0,2749034,0,5475,18888,18888,18886,1,0,0,0,0,0,10003
14382,2025-10-03 14:28:47,192.168.99.2,S1.cisco.local,984542,1672708,0,9457,0,6328,18890,18890,18888,1,0,0,0,0,0,10009
14383,2025-10-03 14:28:47,192.168.99.3,S2.cisco.local,775501,2138742,0,7623,0,6139,19488,19488,19331,1,0,0,0,0,0,10002
14384,2025-10-03 14:28:47,192.168.99.3,S2.cisco.local,7747504,7967818,0,67593,0,67733,19490,19490,19333,1,0,0,0,0,0,10007
14385,2025-10-03 14:28:47,192.168.99.4,S3.cisco.local,720964272,344540458,0,11241832,0,5371303,19758,19758,19510,1,0,0,0,0,0,10001
14386,2025-10-03 14:29:02,192.168.99.1,R1.cisco.local,1081210692,328622569,0,16754715,0,5518352,33682,30024,23280,0,0,5492241,3617,0,0,2
14387,2025-10-03 14:29:02,192.168.99.2,S1.cisco.local,724478,2139838,0,6866,0,5796,18914,18914,18912,1,0,0,0,0,0,10002
14388,2025-10-03 14:29:03,192.168.99.2,S1.cisco.local,176706121,972960,0,2749034,0,5476,18916,18916,18914,1,0,0,0,0,0,10003
14389,2025-10-03 14:29:03,192.168.99.2,S1.cisco.local,985012,1674146,0,9462,0,6332,18918,18918,18916,1,0,0,0,0,0,10009
14390,2025-10-03 14:29:03,192.168.99.3,S2.cisco.local,775501,2139778,0,7623,0,6140,19514,19514,19357,1,0,0,0,0,0,10002
14391,2025-10-03 14:29:03,192.168.99.3,S2.cisco.local,7759656,7980508,0,67721,0,67860,19516,19516,19359,1,0,0,0,0,0,10007
14392,2025-10-03 14:29:03,192.168.99.4,S3.cisco.local,720964272,344541034,0,11241832,0,5371305,19782,19782,19534,1,0,0,0,0,0,10001
14393,2025-10-03 14:29:18,192.168.99.1,R1.cisco.local,1081233751,328643471,0,16754933,0,5518562,33742,30084,23331,0,0,5492397,3617,0,0,2
14394,2025-10-03 14:29:18,192.168.99.2,S1.cisco.local,724854,2141576,0,6870,0,5799,18942,18942,18940,1,0,0,0,0,0,10002
14395,2025-10-03 14:29:18,192.168.99.2,S1.cisco.local,176707145,973600,0,2749034,0,5478,18944,18944,18942,1,0,0,0,0,0,10003
14396,2025-10-03 14:29:18,192.168.99.2,S1.cisco.local,985858,1676180,0,9471,0,6339,18946,18946,18944,1,0,0,0,0,0,10009
14397,2025-10-03 14:29:19,192.168.99.3,S2.cisco.local,775901,2140566,0,7627,0,6144,19540,19540,19383,1,0,0,0,0,0,10002
14398,2025-10-03 14:29:19,192.168.99.3,S2.cisco.local,7773466,7995063,0,67864,0,68004,19542,19542,19385,1,0,0,0,0,0,10007
14399,2025-10-03 14:29:19,192.168.99.4,S3.cisco.local,720964272,344541610,0,11241832,0,5371306,19806,19806,19558,1,0,0,0,0,0,10001
14400,2025-10-03 14:29:34,192.168.99.1,R1.cisco.local,1081257372,328664847,0,16755164,0,5518779,33812,30154,23385,0,0,5492553,3617,0,0,2
14401,2025-10-03 14:29:34,192.168.99.2,S1.cisco.local,725012,2142674,0,6872,0,5802,18970,18970,18968,1,0,0,0,0,0,10002
14402,2025-10-03 14:29:34,192.168.99.2,S1.cisco.local,176707529,974662,0,2749034,0,5479,18972,18972,18970,1,0,0,0,0,0,10003
14403,2025-10-03 14:29:34,192.168.99.2,S1.cisco.local,986486,1677986,0,9478,0,6345,18974,18974,18972,1,0,0,0,0,0,10009
14404,2025-10-03 14:29:34,192.168.99.3,S2.cisco.local,777591,2141872,0,7646,0,6155,19566,19566,19409,1,0,0,0,0,0,10002
14405,2025-10-03 14:29:34,192.168.99.3,S2.cisco.local,7783104,8005672,0,67966,0,68105,19568,19568,19411,1,0,0,0,0,0,10007
14406,2025-10-03 14:29:34,192.168.99.4,S3.cisco.local,720964272,344542709,0,11241832,0,5371308,19830,19830,19582,1,0,0,0,0,0,10001
14407,2025-10-03 14:29:50,192.168.99.1,R1.cisco.local,1081280562,328686225,0,16755380,0,5518990,33869,30211,23436,0,0,5492709,3617,0,0,2
14408,2025-10-03 14:29:50,192.168.99.2,S1.cisco.local,725012,2144760,0,6872,0,5804,18998,18998,18996,1,0,0,0,0,0,10002
14409,2025-10-03 14:29:50,192.168.99.2,S1.cisco.local,176708489,975302,0,2749034,0,5481,19000,19000,18998,1,0,0,0,0,0,10003
14410,2025-10-03 14:29:50,192.168.99.2,S1.cisco.local,987802,1680178,0,9492,0,6355,19002,19002,19000,1,0,0,0,0,0,10009
14411,2025-10-03 14:29:50,192.168.99.3,S2.cisco.local,777825,2143120,0,7649,0,6159,19592,19592,19435,1,0,0,0,0,0,10002
14412,2025-10-03 14:29:50,192.168.99.3,S2.cisco.local,7795414,8018729,0,68093,0,68233,19594,19594,19437,1,0,0,0,0,0,10007
14413,2025-10-03 14:29:50,192.168.99.4,S3.cisco.local,720964272,344543285,0,11241832,0,5371309,19854,19854,19606,1,0,0,0,0,0,10001
14414,2025-10-03 14:30:05,192.168.99.1,R1.cisco.local,1081304732,328709026,0,16755608,0,5519218,33917,30259,23482,0,0,5492887,3617,0,0,2
14415,2025-10-03 14:30:05,192.168.99.2,S1.cisco.local,726281,2147336,0,6883,0,5816,19026,19026,19024,1,0,0,0,0,0,10002
14416,2025-10-03 14:30:05,192.168.99.2,S1.cisco.local,176709513,975878,0,2749034,0,5482,19028,19028,19026,1,0,0,0,0,0,10003
14417,2025-10-03 14:30:05,192.168.99.2,S1.cisco.local,988366,1682074,0,9498,0,6360,19030,19030,19028,1,0,0,0,0,0,10009
14418,2025-10-03 14:30:06,192.168.99.3,S2.cisco.local,777825,2143696,0,7649,0,6161,19618,19618,19461,1,0,0,0,0,0,10002
14419,2025-10-03 14:30:06,192.168.99.3,S2.cisco.local,7806616,8030588,0,68212,0,68354,19620,19620,19463,1,0,0,0,0,0,10007
14420,2025-10-03 14:30:06,192.168.99.4,S3.cisco.local,720965248,344545194,0,11241843,0,5371322,19878,19878,19630,1,0,0,0,0,0,10001
14421,2025-10-03 14:30:21,192.168.99.1,R1.cisco.local,1081327981,328730264,0,16755834,0,5519433,33983,30325,23535,0,0,5493043,3617,0,0,2
14422,2025-10-03 14:30:21,192.168.99.2,S1.cisco.local,726281,2148424,0,6883,0,5818,19054,19054,19052,1,0,0,0,0,0,10002
14423,2025-10-03 14:30:21,192.168.99.2,S1.cisco.local,176710025,976940,0,2749034,0,5484,19056,19056,19054,1,0,0,0,0,0,10003
14424,2025-10-03 14:30:21,192.168.99.2,S1.cisco.local,988900,1683448,0,9504,0,6366,19058,19058,19056,1,0,0,0,0,0,10009
14425,2025-10-03 14:30:21,192.168.99.3,S2.cisco.local,779359,2144928,0,7667,0,6171,19644,19644,19487,1,0,0,0,0,0,10002
14426,2025-10-03 14:30:21,192.168.99.3,S2.cisco.local,7818302,8043368,0,68334,0,68476,19646,19646,19489,1,0,0,0,0,0,10007
14427,2025-10-03 14:30:21,192.168.99.4,S3.cisco.local,720965248,344545770,0,11241843,0,5371324,19902,19902,19654,1,0,0,0,0,0,10001
14428,2025-10-03 14:30:30,192.168.99.1,R1.cisco.local,1081350951,328751920,0,16756050,0,5519642,34025,30367,23570,0,0,5493199,3617,0,0,2
14429,2025-10-03 14:30:31,192.168.99.2,S1.cisco.local,727054,2150607,0,6892,0,5827,19082,19082,19080,1,0,0,0,0,0,10002
14430,2025-10-03 14:30:31,192.168.99.2,S1.cisco.local,176710601,977324,0,2749034,0,5485,19084,19084,19082,1,0,0,0,0,0,10003
14431,2025-10-03 14:30:31,192.168.99.2,S1.cisco.local,989370,1685116,0,9509,0,6370,19086,19086,19084,1,0,0,0,0,0,10009
14432,2025-10-03 14:30:31,192.168.99.3,S2.cisco.local,780039,2145608,0,7675,0,6176,19670,19670,19513,1,0,0,0,0,0,10002
14433,2025-10-03 14:30:31,192.168.99.3,S2.cisco.local,7835437,8061175,0,68502,0,68643,19672,19672,19515,1,0,0,0,0,0,10007
14434,2025-10-03 14:30:31,192.168.99.4,S3.cisco.local,720966471,344547386,0,11241851,0,5371334,19926,19926,19678,1,0,0,0,0,0,10001
14435,2025-10-03 14:30:42,192.168.99.1,R1.cisco.local,1081381385,328780558,0,16756356,0,5519942,34073,30415,23610,0,0,5493473,3617,0,0,2
14436,2025-10-03 14:30:42,192.168.99.2,S1.cisco.local,727961,2152543,0,6903,0,5836,19110,19110,19108,1,0,0,0,0,0,10002
14437,2025-10-03 14:30:42,192.168.99.2,S1.cisco.local,176711305,977772,0,2749034,0,5486,19112,19112,19110,1,0,0,0,0,0,10003
14438,2025-10-03 14:30:42,192.168.99.2,S1.cisco.local,989840,1686490,0,9514,0,6374,19114,19114,19112,1,0,0,0,0,0,10009
14439,2025-10-03 14:30:42,192.168.99.3,S2.cisco.local,782692,2152470,0,7713,0,6210,19696,19696,19539,1,0,0,0,0,0,10002
14440,2025-10-03 14:30:42,192.168.99.3,S2.cisco.local,7845182,8067220,0,68569,0,68710,19698,19698,19541,1,0,0,0,0,0,10007
14441,2025-10-03 14:30:43,192.168.99.4,S3.cisco.local,720970721,344552005,0,11241900,0,5371387,19950,19950,19702,1,0,0,0,0,0,10001
14442,2025-10-03 14:30:58,192.168.99.1,R1.cisco.local,1081408181,328804311,0,16756612,0,5520180,34146,30488,23664,0,0,5493653,3617,0,0,2
14443,2025-10-03 14:30:58,192.168.99.2,S1.cisco.local,727961,2154565,0,6903,0,5838,19138,19138,19136,1,0,0,0,0,0,10002
14444,2025-10-03 14:30:58,192.168.99.2,S1.cisco.local,176712201,978412,0,2749034,0,5488,19140,19140,19138,1,0,0,0,0,0,10003
14445,2025-10-03 14:30:58,192.168.99.2,S1.cisco.local,991129,1688544,0,9528,0,6383,19142,19142,19140,1,0,0,0,0,0,10009
14446,2025-10-03 14:30:58,192.168.99.3,S2.cisco.local,784041,2154065,0,7729,0,6219,19722,19722,19565,1,0,0,0,0,0,10002
14447,2025-10-03 14:30:58,192.168.99.3,S2.cisco.local,7862021,8085947,0,68741,0,68883,19724,19724,19567,1,0,0,0,0,0,10007
14448,2025-10-03 14:30:58,192.168.99.4,S3.cisco.local,720972538,344553383,0,11241912,0,5371400,19974,19974,19726,1,0,0,0,0,0,10001
14449,2025-10-03 14:31:13,192.168.99.1,R1.cisco.local,1081442590,328835985,0,16756919,0,5520473,34217,30559,23719,0,0,5493878,3617,0,0,2
14450,2025-10-03 14:31:14,192.168.99.2,S1.cisco.local,728962,2157202,0,6917,0,5852,19166,19166,19164,1,0,0,0,0,0,10002
14451,2025-10-03 14:31:14,192.168.99.2,S1.cisco.local,176713161,978988,0,2749034,0,5489,19168,19168,19166,1,0,0,0,0,0,10003
14452,2025-10-03 14:31:14,192.168.99.2,S1.cisco.local,994833,1696013,0,9570,0,6406,19170,19170,19168,1,0,0,0,0,0,10009
14453,2025-10-03 14:31:14,192.168.99.3,S2.cisco.local,784776,2154863,0,7737,0,6223,19748,19748,19591,1,0,0,0,0,0,10002
14454,2025-10-03 14:31:14,192.168.99.3,S2.cisco.local,7870677,8094661,0,68837,0,68977,19750,19750,19593,1,0,0,0,0,0,10007
14455,2025-10-03 14:31:14,192.168.99.4,S3.cisco.local,720979115,344557897,0,11241945,0,5371446,19998,19998,19750,1,0,0,0,0,0,10001
14456,2025-10-03 14:31:29,192.168.99.1,R1.cisco.local,1081478026,328869292,0,16757210,0,5520754,34283,30625,23774,0,0,5494107,3617,0,0,2
14457,2025-10-03 14:31:29,192.168.99.2,S1.cisco.local,729622,2158960,0,6926,0,5861,19194,19194,19192,1,0,0,0,0,0,10002
14458,2025-10-03 14:31:29,192.168.99.2,S1.cisco.local,176714389,980574,0,2749042,0,5498,19196,19196,19194,1,0,0,0,0,0,10003
14459,2025-10-03 14:31:29,192.168.99.2,S1.cisco.local,996725,1705721,0,9591,0,6426,19198,19198,19196,1,0,0,0,0,0,10009
14460,2025-10-03 14:31:29,192.168.99.3,S2.cisco.local,785728,2155937,0,7749,0,6231,19781,19781,19623,1,0,0,0,0,0,10002
14461,2025-10-03 14:31:29,192.168.99.3,S2.cisco.local,7885975,8110872,0,68995,0,69133,19783,19783,19625,1,0,0,0,0,0,10007
14462,2025-10-03 14:31:30,192.168.99.4,S3.cisco.local,720988035,344561230,0,11241969,0,5371475,20022,20022,19774,1,0,0,0,0,0,10001
14463,2025-10-03 14:31:45,192.168.99.1,R1.cisco.local,1081530478,328919119,0,16757656,0,5521192,34347,30689,23828,0,0,5494487,3617,0,1,2
14464,2025-10-03 14:31:45,192.168.99.2,S1.cisco.local,730282,2161524,0,6935,0,5869,19222,19222,19220,1,0,0,0,0,1,10002
14465,2025-10-03 14:31:45,192.168.99.2,S1.cisco.local,176728633,989418,0,2749117,0,5564,19224,19224,19222,1,0,0,0,0,1,10003
14466,2025-10-03 14:31:45,192.168.99.2,S1.cisco.local,997511,1707681,0,9600,0,6433,19226,19226,19224,1,0,0,0,0,1,10009
14467,2025-10-03 14:31:45,192.168.99.3,S2.cisco.local,787326,2158544,0,7770,0,6247,19882,19882,19714,1,0,0,0,0,1,10002
14468,2025-10-03 14:31:45,192.168.99.3,S2.cisco.local,7896727,8122359,0,69117,0,69255,19884,19884,19716,1,0,0,0,0,1,10007
14469,2025-10-03 14:31:45,192.168.99.4,S3.cisco.local,720992200,344564944,0,11242009,0,5371521,20046,20046,19798,1,0,0,0,0,1,10001
14470,2025-10-03 14:32:00,192.168.99.1,R1.cisco.local,1081590799,328977088,0,16758135,0,5521667,34403,30745,23879,0,0,5494908,3617,0,1,2
14471,2025-10-03 14:32:00,192.168.99.2,S1.cisco.local,731464,2164298,0,6951,0,5885,19250,19250,19248,1,0,0,0,0,1,10002
14472,2025-10-03 14:32:00,192.168.99.2,S1.cisco.local,176750347,1002982,0,2749235,0,5668,19252,19252,19250,1,0,0,0,0,1,10003
14473,2025-10-03 14:32:01,192.168.99.2,S1.cisco.local,998771,1711852,0,9616,0,6448,19254,19254,19252,1,0,0,0,0,1,10009
14474,2025-10-03 14:32:01,192.168.99.3,S2.cisco.local,787326,2159580,0,7770,0,6248,20026,20026,19842,1,0,0,0,0,1,10002
14475,2025-10-03 14:32:01,192.168.99.3,S2.cisco.local,7911526,8138023,0,69270,0,69410,20028,20028,19844,1,0,0,0,0,1,10007
14476,2025-10-03 14:32:01,192.168.99.4,S3.cisco.local,720994884,344567026,0,11242032,0,5371545,20070,20070,19822,1,0,0,0,0,1,10001
14477,2025-10-03 14:32:16,192.168.99.1,R1.cisco.local,1081659266,329041450,0,16758617,0,5522131,34484,30826,23938,0,0,5495309,3617,0,1,2
14478,2025-10-03 14:32:16,192.168.99.2,S1.cisco.local,732958,2166170,0,6969,0,5894,19278,19278,19276,1,0,0,0,0,1,10002
14479,2025-10-03 14:32:16,192.168.99.2,S1.cisco.local,176771119,1016968,0,2749349,0,5771,19280,19280,19278,1,0,0,0,0,1,10003
14480,2025-10-03 14:32:16,192.168.99.2,S1.cisco.local,999501,1713354,0,9624,0,6452,19282,19282,19280,1,0,0,0,0,1,10009
14481,2025-10-03 14:32:16,192.168.99.3,S2.cisco.local,788674,2164346,0,7785,0,6259,20166,20166,19971,1,0,0,0,0,1,10002
14482,2025-10-03 14:32:16,192.168.99.3,S2.cisco.local,7921899,8153382,0,69373,0,69513,20168,20168,19973,1,0,0,0,0,1,10007
14483,2025-10-03 14:32:17,192.168.99.4,S3.cisco.local,721009670,344569642,0,11242050,0,5371568,20094,20094,19846,1,0,0,0,0,1,10001
14484,2025-10-03 14:32:32,192.168.99.1,R1.cisco.local,1081749643,329128712,0,16759171,0,5522679,34547,30889,23992,0,0,5495782,3617,0,1,2
14485,2025-10-03 14:32:32,192.168.99.2,S1.cisco.local,735334,2176924,0,6995,0,5913,19306,19306,19304,1,0,0,0,0,1,10002
14486,2025-10-03 14:32:32,192.168.99.2,S1.cisco.local,176791845,1030468,0,2749460,0,5875,19308,19308,19306,1,0,0,0,0,1,10003
14487,2025-10-03 14:32:32,192.168.99.2,S1.cisco.local,1001222,1716297,0,9646,0,6472,19310,19310,19308,1,0,0,0,0,1,10009
14488,2025-10-03 14:32:32,192.168.99.3,S2.cisco.local,789882,2169068,0,7799,0,6271,20303,20303,20099,1,0,0,0,0,1,10002
14489,2025-10-03 14:32:32,192.168.99.3,S2.cisco.local,7939865,8184546,0,69552,0,69692,20305,20305,20101,1,0,0,0,0,1,10007
14490,2025-10-03 14:32:32,192.168.99.4,S3.cisco.local,721032025,344575798,0,11242101,0,5371628,20118,20118,19870,1,0,0,0,0,1,10001
14491,2025-10-03 14:32:47,192.168.99.1,R1.cisco.local,1081826976,329203007,0,16759701,0,5523202,34612,30954,24048,0,0,5496257,3617,0,1,2
14492,2025-10-03 14:32:47,192.168.99.2,S1.cisco.local,737483,2188459,0,7018,0,5933,19334,19334,19332,1,0,0,0,0,1,10002
14493,2025-10-03 14:32:47,192.168.99.2,S1.cisco.local,176812957,1044096,0,2749573,0,5980,19336,19336,19334,1,0,0,0,0,1,10003
14494,2025-10-03 14:32:47,192.168.99.2,S1.cisco.local,1003651,1720103,0,9679,0,6503,19338,19338,19336,1,0,0,0,0,1,10009
